tier,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak
GRANDMASTER,LOGVaR2HD9QQJDzqK1wnuCDtZVxxEkHiNAwbEcgi93BxJw,Youtube 성훈,381,295,267,True,False,False,False
GRANDMASTER,SxSmSm2wFv27pRJzvQ7zrK-NulxzCAcosia5hv_RxvXUeLY,happy   game ,639,881,791,False,False,True,False
GRANDMASTER,SP9vVmI7wHEGAUDCtSL0X6tMO9s4bWNgjPvykmX3kR_zYK0,Last Sunnnner,322,268,222,False,False,False,False
GRANDMASTER,3hVcPhJvws-S05nmRPW-VHn1F44xmUwD3w-GxoknkhdH-UY,AF BuLLDoG,460,276,183,False,False,False,False
GRANDMASTER,HqoixQExXyl1WM1-PP6v8FnTpuTVy8jsLXH0IU2ap6mktMs,shai sensei,325,375,353,False,False,True,False
GRANDMASTER,Q3Fh4MbwiPZJbyJeOwVHSMp29z6cfmhXk-R4wDuI6xcib30,wuwuwu wokule,589,433,388,False,False,True,False
GRANDMASTER,X-UVVA0hBzkrAiZSaVuoRU5E96BFRv9BTvG8Y7mYFi9LWnI,중식이2,291,519,498,False,False,True,False
GRANDMASTER,L0VM1_HtK9t1uIl1UwjCS0k5IAuf5rpUT04ELR1Hk0h1uwc,룰루보다잘웃음,416,318,298,True,False,False,False
GRANDMASTER,j-HsVtSEzsK7gw7ogPkBm4Sub4zQ3-dWTzrZy0UuCVb7RSQ,아이셔,321,104,21,False,False,True,False
GRANDMASTER,H5aqTT5XMyCcLZwPwH7gbpE8buvmLV0MNiHW32fjXfBvg0_7,conglintufupp888,431,176,96,False,False,False,False
GRANDMASTER,oiYgnOLfUMiyrTmeO_JF5VeIG4Jb8chnC7UJboeAdowY6A,써큘러오피투,316,597,567,False,False,False,False
GRANDMASTER,ZHUXCdcP16x4RgZ98YVfcqAAUcNBjEdf2Kgv3mPr7iDSMEU,Calm boy,300,184,113,True,False,False,False
GRANDMASTER,zoQMtnwwgGiJOlu2t8tm2FEFGzuKWSv_B5SseTRKAdRD2_w,paddle물 person,291,374,352,False,False,True,False
GRANDMASTER,UHc-gSJpkGQMR5O5_KRuD9OWT73N27Y6Fgm05KblKPbHi5Q,베일에 싸인 사람,367,172,90,False,False,True,False
GRANDMASTER,uzACcOloVii1LaR1rG1V5U7TqxyX3Di8U2cp62nhmqn2_Zk,qkrtjdals123,340,261,233,False,False,False,False
GRANDMASTER,nIhZe8QTKu3A0r_DAz6p0ovDZPvz0FcNhgdlYRv7Ur01ucw,KDM HIPO,391,420,368,False,False,False,False
GRANDMASTER,YDoCID280R_PxQCyo88EMpjOA8_wbLldEMwtuwJNf1N3NQ,김 꼬북이 구른댜,441,284,247,False,False,False,False
GRANDMASTER,r4DFypFv4PfqxJ6CHpTMzebhJV-XFqZ8k2kA1aecoU-of0Y,srysry canwin,373,490,483,False,False,True,False
GRANDMASTER,87mU3QwtmCHjCSPde0U0NdCoVwmkqNppcjD8K77xACpIxGk,hf ghkyu2,513,384,353,True,False,False,False
GRANDMASTER,tObdhmu0mBA6eG0Z1i7SUPkfSiNqsWwFXKrALZtCxNnaBF4,운이좋은boi,566,386,341,False,False,True,True
GRANDMASTER,ptOh5YRpCWpgFawClSy5W2jPRtQe6cIJRNP3M0aTvn-F4g,OZ SoaR,331,134,110,False,False,True,False
GRANDMASTER,3MSXEAjUWnDTOXUFwxueG7RRcfAdQI_Y-NXb4Nw1oEGnS-8,진지하게 대하다,510,677,655,False,False,False,False
GRANDMASTER,5OMA9F7LWgqRNUX9Y-bd4m4b5h3TPMgVAapZ-VCeki0CwfY,Rage on,317,458,423,True,False,False,False
GRANDMASTER,0KAkHz7vBGGiMzmROKC70HijN1wT-mQPo35j1O6qEJtxG4k,유능한 뱃사공,307,172,154,False,False,True,True
GRANDMASTER,LwKbGeJ_o3yfDXj3ROY_xSIdX4MsJKgvksmo5gHeT7k4qQ,말라질꺼야,333,205,185,False,False,True,False
GRANDMASTER,iuk0dQ1fNVqKG-NZbAQ-aqOmq0o4yrjdGmY0LFI4-PnXPJk,asdf숫자,303,254,241,True,False,False,False
GRANDMASTER,znQWkSTRISv5-Kta8NQk4kT5ejaCu0zB58qHW9Yw6qBjTrw,XiZe99,376,191,174,False,False,False,False
GRANDMASTER,9LN_WYyltxUmo4dWnPFAocp6cv2sGA5Bek9zjwYWMA9RPPw,Gen G Lospa,438,215,177,True,False,False,False
GRANDMASTER,3RqoU5W_Ryg5U51AxtNDr_eHz2bW9NqHpe205X1kyTGL9nk,Gen G Meaning,521,921,896,True,False,False,False
GRANDMASTER,pHIiW_r7OGHHs2mw6u6wC0G1jDQtlpUTLrb8-0YiCGqzAcM,fan qie guo,469,597,541,True,False,False,True
GRANDMASTER,my_Mduqo7nX_rqjsJXEhCyUsmJIO3eG3SbpgdFM5rX4CzrU,Godjuan,454,477,382,False,False,False,False
GRANDMASTER,KC79gdRW4P0Paigv0bIqbcLKoQ5jNsl5z0dXYSXEIce9PXU,SANDBOX Datalie,298,180,154,False,False,True,False
GRANDMASTER,p-xN_mxUHto69CvqOT-uYmBf8KAxmMblPCGcsobcnFm5SA,이승용호야,555,308,282,False,False,False,True
GRANDMASTER,yNhW2UCKaiUoKz-pXjaUA-_8CCDpcNqO2Iz5lKiSYnu3Tzg,Tks Bengi,414,387,359,False,False,False,False
GRANDMASTER,mCdOOuluhqnAr5YEhvM8fMyjn1lyfXsI1rl2-Jt-akNU4Gk,무우오렌지형,572,525,505,False,False,True,False
GRANDMASTER,8oQLJzhzHt5U_tvm_zoVmx8dNKJn2NElG_-eL5pvSvPWOAw,권 예 솔,292,173,115,False,False,True,True
GRANDMASTER,V09BMvvvri8S93Mj6Ibup_TSE7k1JYNGRAOMV2vezEobAKY,기호1,567,293,261,False,False,False,False
GRANDMASTER,8HcV-XoGbvIRCTbX8kj2_LCnrYJJtFquUd2p17rdq-6610jL,9River,516,111,74,False,False,False,False
GRANDMASTER,_1lVB1nLUYKeUQLBJ4oRSjWTfZ9IopIfMGTRHdt-EKHuSAA,awdqaaaaq,608,752,718,False,False,True,False
GRANDMASTER,HHxkLSwEH8UEbQpBN7B5rxEmLXhiAJredtXCw0glusF7X8I,osuosuosu,301,226,144,False,False,True,True
GRANDMASTER,H1YfqNvv7IUY004yX8Xkkwpu656wbx0nBU50WaCHpyVSaQ4,name4564,348,629,667,True,False,False,False
GRANDMASTER,w0TAMF2D9m7rNfHlqVzHc5Ytl8atNd-Ft_Bpf9XFM7UhQQ,Be Changed,291,174,141,False,False,True,True
GRANDMASTER,tj4pXimtyZvNnBv_LCPRpGRlFIcJadft4-XW7ZNpReACdVo,IIIIIlIIIIlll,362,152,67,False,False,True,False
GRANDMASTER,wq0r6ZAzZqi1BL9zAa0SImSW9ZsFZC3-9r4bjPx5_Mw7SLs,tnedifnoc syawla,408,89,53,False,False,False,False
GRANDMASTER,52dE3XyANpdksdclIM9XBTb7tCLXYdVJN9l80azYN5AN_RU,like cs,434,584,594,False,False,False,True
GRANDMASTER,WREfslGk-cVsGda3Ezz0QOrxDMqMntuYK2WHmH0PPPRVEw,hi lira,337,284,267,False,False,True,True
GRANDMASTER,1NpzPZDtjJYk5luG8raspLDg7I5v3or4qv_zfFp6N6WxooA,Adorevivian,299,454,444,False,False,True,True
GRANDMASTER,zG7b8ym4B5XRzwrbI6VlwY-r3sj2t43rP_aKZldcgg0R6yg,DRX 준,372,188,100,False,False,True,False
GRANDMASTER,nWAiwhWDaKdoMlSVlM3ZLHhdDgPSjchFT4sN6n9ZybniQpQ,준탱이528,402,277,268,False,False,False,False
GRANDMASTER,i2omTTnyf3WqMKUJI3m-CqnYqCVSXYt5R305IKPP1Nsgp7fS,Hiod,468,189,102,True,False,False,False
GRANDMASTER,nx_EPF2KowPmNxAmBQyGoLFr51vgc0O7T0CoLr4JZGimCeE,뽀허니,344,564,539,True,False,False,False
GRANDMASTER,7WWSqsHiyaZ9jKuXlv0rCljCosfUtspVSN7BuO3vt9YvAA,유러피언골드핀치,345,371,248,False,False,False,True
GRANDMASTER,TxyeKyOV4HDAaq6DuVLt9D5BZnhYPvRSoXbQVDlAtXvBBEc,튀자튀자아,301,465,451,True,False,False,False
GRANDMASTER,6H8ZGjT_zFwiSJNXvzEMxKzrwnoglGz7cUTdn1p2pgkD6VU,볼붕이1,505,476,386,False,False,True,False
GRANDMASTER,nMcORAYKgLqkw5dCJbN-Oo4ehOoRsOvGYJc8E2y7GUJyQuM,BOWNOW,601,296,277,False,False,False,False
GRANDMASTER,DEDttBza7UqXk2fXKQ6JpvVZVTSrTSPYF6r4KbS7LaM_YNI,팔월의후지산,430,573,531,False,False,False,False
GRANDMASTER,o26oswKCjNOb2pQ97zRxCQpc3_cKkDurrSlCbeF_FxveRag,인스타2lyn예뻐요,299,228,201,True,False,False,False
GRANDMASTER,D59H4KZ_kTexY2ansi-9BXGiA452a-Ui60-SiSoydFuPMs0,전설의용사엄정재,313,278,244,False,False,False,False
GRANDMASTER,HURKSyXSq1zhkPtdTK57vQ9vhZRahkVqut4NZfhdlv17Bw,novelnandos,304,299,267,False,False,True,True
GRANDMASTER,kQb8Ta_PEQWyFgjWLxNQbZb78c6ozpxWBX8b4rTPXQx-hR0,삐삐계약,456,433,412,True,False,False,False
GRANDMASTER,_Eim3KdeSiDR-ssRIHp_MkktAugX2Gz4rNBtz6XFHzg38Is,가짜 교관,317,83,51,False,False,True,True
GRANDMASTER,N7rMZ-BveBMz1EQrvGNB_X2CDOEGJpTICdrkF8R4o0sQUlk,shameiyouzi,582,320,297,False,False,False,False
GRANDMASTER,hC1lw_7-YwzVKNXe8GHcaxTN-ism1z0su67Azs7iXQ2u1_0,8acemaklr,409,598,580,True,False,False,False
GRANDMASTER,pDQm3WyJg7c7zO2Akdi2-0pgLoTQ_8j_iClXX-VHRE8AQ6U,Chen Wei T1ng,405,980,972,False,False,True,False
GRANDMASTER,Rax3ZukrMz49zdmi0isOQ_ldWI07WjO_L9Irsb8yIyOMnQU,Gen G gyuvee,324,931,931,False,False,True,False
GRANDMASTER,DxZfZgEzi49TTCV8p8dEwRbz3Kgl4O47Pyg4Ukgb6wETW6Q,스펠체크와드싸개,304,270,177,False,False,False,False
GRANDMASTER,VK41vC9DGMlGX-etuMJ8HMvmejZwjbTlfKtXV84IP4lM4rQ,불질러,460,224,225,False,False,False,False
GRANDMASTER,6LC8csJE6qLSRo11hEBCs1R9aYl9OIJt5AaDjrexsxLl4f0,lure heart,578,181,150,False,False,False,False
GRANDMASTER,KKr2eW99wGrEuszQsMTfjHR01aCnYQi0RWLYJcYt3WLk1BA,쿼붕스1,320,313,286,False,False,True,False
GRANDMASTER,eXKyHXbbhu-f5ie0JgUnmA76vpF2BPDvuVZrfnB0bAsKE9s,Ar1a,592,682,666,False,False,True,False
GRANDMASTER,bVjx16jAiYJI2eBIPozuHNgDNp0mSaPnKAVdb3QVW0vvZrY,IAKIL,387,992,947,True,False,False,False
GRANDMASTER,_nXcUgJTJvnkjb_CR6rOlNeWu46ajSs46xUAKWzOODvea44,Twlsted ,598,356,289,False,False,False,False
GRANDMASTER,WtYrGeyld1mBemwrsLRpJl0SNS_hhWFOn077prMGQJqF-GU,TySw,492,453,349,False,False,False,False
GRANDMASTER,7vN9brdtONQBX_Jhj1Vnjtze5dCXO5W05zva4ZNkfmYF6xA,더높은곳으로비상,329,231,196,False,False,True,False
GRANDMASTER,ao9gReOjQdKUiYbeI5o7OKt6yD1DsdNvjtuOjs7ZzY22kbE,가위바위보달인,548,205,163,False,False,False,True
GRANDMASTER,jVCxOPaARWS-7jdaZCaa5HwvPOPJI0K896ODS6Mt5-ReQIk,연아 베이비,473,207,123,False,False,False,False
GRANDMASTER,P--ALGfTuy1MWu3YAkde0-FvUXd7ojjpgDczlqWHcfPCAdA,BLG ADD,591,115,80,False,False,False,False
GRANDMASTER,Jr_dOPU7Z4AYJUCY2Vc5kaJlDj4dHJfheGzqnkcvn6LxUGM,Nanachi mofumofu,355,387,295,False,False,False,False
GRANDMASTER,yV7jtzw-YCfh_GVU02pr3pLUZ6naqs5EJVl9xIfYvdk6Y0U,yutazz,543,382,336,True,False,False,False
GRANDMASTER,1NtLNRFMzaxrIEiQd05XF9gsleOxY0QW7P6Of-2LM0x7MA,Tuan Mi Mi,299,162,125,False,False,True,False
GRANDMASTER,LW7EUCqqTpw2zuqStsVyI4qoylqh16IaLfi61SrcrOOANcM,ke ke ai ai,523,375,278,False,False,True,False
GRANDMASTER,flUopZuPkcq9h-wZHikwpZp0GmzQ9q2mSXeYX4YajKrmyDU,트위치김수당,353,406,391,True,False,False,False
GRANDMASTER,ylrd3ztOt0J3AkukrXTynbI7u9OFJzhyab2UetDJ4SIVjOA,여름별미콩국수,458,423,382,True,False,False,False
GRANDMASTER,luKihAY6pLJ8Evj8jWF7vDBIzcej69E7W-ne9EtkXEOQtiA,Destiny YouTube,336,416,392,True,False,False,False
GRANDMASTER,FF3qeRkNIvmaPRIwMJPHXmoehIMsLlU0FS7rXGVj17EA5A,p2nic,566,104,105,False,False,False,False
GRANDMASTER,2zO4EOI-rzVg4mfakvVnmgtEtAczxmyzx-XM2yVCgRCclnQ,내가강만식,595,189,182,False,False,False,True
GRANDMASTER,VYv5RzrBRilsahNeQyZMnVB2n0r2YCcqDGN-4N-lG9HPevo,Nirvanazz,585,803,815,False,False,True,False
GRANDMASTER,W_H1b_R0r_IHeS8qLu0895VRqYVILSH6kOp5kJYS67mjyXPo,갈리오 뽀삐,507,110,25,False,False,True,False
GRANDMASTER,IMbpjKyhB_72nyqThbDotek7nmBM7rSsFZ8jxGOqWuwtwA0,AF Na Kyung,575,468,422,False,False,False,True
GRANDMASTER,EVIwJRFek0mbKpTai0yh_DXPOfPV-UFh4XXExYgzwgtnL6U,헤라클레스1,363,622,585,True,False,False,True
GRANDMASTER,3PtKIs6h2YG7FESh1-LcFZgDPK2BNf3_uLiP3Th7bvKnbhk,김촐래,617,138,87,False,False,True,False
GRANDMASTER,kw7_K0WTDBpxzb6x53-K6IzboRj1d3KlHwSLDxKUQ0zJIU4,offonoff Colde,296,341,318,False,False,True,True
GRANDMASTER,cYyp_JAoXCr4ONXjI2q7drRKdd39rmpkPydASm9CsiivXp8,에스카노르 킹,471,393,369,True,False,False,False
GRANDMASTER,XO8xgRs040UIPBaubMlKcZf0s7nbKWGczq89vfO7_Qe8RhQ,Lumen AD,513,324,217,False,False,False,True
GRANDMASTER,jPidY0xq7L3w0QO6ZQCD6pr6p2ujaATr-SpQNwt2T69jCIo,소년가장 원딜,516,308,203,False,False,False,False
GRANDMASTER,2qrZ65YSWHePXKugX5vX0fkkzaPTvd7yms80GXoEMH-L-R4,갈망 하 다,581,526,468,True,False,False,True
GRANDMASTER,ooWkseRx1cTOT8stceE1XoXilFJjjgjUP2_2Ev3WwfzGrg,못먹겟어삼각김밥,330,355,333,False,False,False,False
GRANDMASTER,Ndj2NrTO4mYhxP-xVpyb-JCg_6NIOSLPEn9uTGzjnF2JCpnN,FPXzhao4506303,376,313,238,True,False,False,False
GRANDMASTER,xGvIJ6_E8m6QL65MTEQ-9kAM29lUOow5pNIM544rD0H1b_Q,BRB Mightybear,485,609,583,False,False,True,False
GRANDMASTER,45xR472TsSWNLGKbIrFl_eNH8Ck7qkf_NNvZGor-zuy6Q6U,MS66,429,114,86,True,False,False,False
GRANDMASTER,HpmkKiCtX5RTOcSCiOM-AcF65ceiSI8RZa41d6cQNPQGpkE,hy2rwt,642,888,844,False,False,True,False
GRANDMASTER,EaUGTktjR_m_no5xCd6fBzlRand3MfzrLwDpsz4uyvhwiGI,Honey0908,295,164,138,False,False,True,False
GRANDMASTER,3kIL3VM6SSYsXJns7FZ4Ucm0f6eJoTxx0CGdf0BSNoMRvQ,qwerlolol,559,362,328,True,False,False,False
GRANDMASTER,VF95glAoV1uvJHAMWgRMuXX4C6bsAC804fMaVd577ebF6nU,yangyu XD,590,322,269,True,False,False,False
GRANDMASTER,8cqd5V-bPiMERAm1HeWHDR50bv5Z0hI3KJDLL0A9DxhpHlY,건드리면누누함,488,243,218,False,False,False,False
GRANDMASTER,7JHJTNYozfmCjT4uA-U_4aDamHXz_FiiE9ruvHHJh8KneIo,ZILZ,355,284,230,False,False,True,False
GRANDMASTER,my6CeBXOKRpjmqV_FQtOm4DKXyOC2CoRs7J-RVQgBc_q9ks,수금토토일민우,472,179,144,False,False,False,False
GRANDMASTER,csqsgolxoNuFdidvXZkYJZO1Yg1qn_8l0kd4AZekM2zHD7Y,vvi2,349,152,124,True,False,False,False
GRANDMASTER,PwgNpn3c2EjKFs0m6llEeOvBszWcH6rE3u6AGVLfk_ud4c0,lai zi shen yuan,659,365,315,False,False,True,False
GRANDMASTER,XDRB8jFIIzsFP-2Q3PptPKlqsm3dFD7gCdgjj7NYga3kW6o,xxxss,559,367,320,False,False,False,False
GRANDMASTER,w4a8-uFtbEJPyzsMY7EEwRYdWEvB85aKNzX5vgzUcF0U478,EM Karas,564,697,651,False,False,True,False
GRANDMASTER,CPsKdFQXGM-LzcGcMH0f1LTW8q4ahNw_-jHlPrO6hHYgoX8,The clock tick,352,480,461,True,False,False,False
GRANDMASTER,2HW3LgJXaiVRlc3fkizHo0sFP1B9dwRy1Dupsni_oYFEiZ8,T1 Berserker,598,533,537,False,False,True,False
GRANDMASTER,uX5v02ihRBQ2qRR0PDLowwl_y06MOLKInh1b0Rv4JXyu7A,제발바드너프좀,301,173,121,False,False,True,False
GRANDMASTER,g0GlRLCqV6RNC180WeaUlI4KIoa6ZlGMEa5_V_c-IDpCFfc,FPXzhaoZD4506303,572,594,506,False,False,True,True
GRANDMASTER,xDxWrhMW18u87W5HSteAwwOJAmE-Z0MwthOII9eLJG1i6Ys,FA Serenity,524,322,295,False,False,False,False
GRANDMASTER,cWkCa0mASTt1GBGDOEf9T7d2u3x-EMtRiqNVk7H5XygFAbE,gjjefdj1fadsk,364,269,194,False,False,True,False
GRANDMASTER,y-9jNnVrWKkmM6Pu04iWxnPw9rb0PEo7p-h0QiiYnXjMWCY,King of rice1,569,684,651,False,False,False,False
GRANDMASTER,8js8doypu7w9zTn6SB4JdFFBuvM5-_KNs8dvlOi9hAdThYo,yekongdexing,363,349,344,False,False,False,False
GRANDMASTER,z74FtFK_efRiU7oF7BweBybdsaJh1XRmgSwIHwepYC1sDQ,DODARl,308,188,150,False,False,True,False
GRANDMASTER,ndsBijc9CC2G-U6Zsvg0k9mVZk7nOV1VvZM-aqp8eK7p9Yk,Kada,522,447,457,False,False,False,False
GRANDMASTER,tiKiTkOqVRsJ74uUWA0yA2NP3ZqFSM4M55wKT0IT-HChCoY,Stitchy,543,161,112,False,False,False,False
GRANDMASTER,ETVQL40LQyXK7xsuR3rHFcxmFXIqwiqGvVcXnA8RZuXiC3Q,탑은수튜브1,613,468,409,False,False,False,False
GRANDMASTER,w-IRNKatR8Wm_e8IEgtpOPioj0G1qky5VWGtthkvyycakUs,321321123123,487,406,375,False,False,False,False
GRANDMASTER,SXHz0pivp7ToZYc_KK0_ehawa7l6kJImsKi3gXe6sRzstm8,호잇이,570,803,768,True,False,False,False
GRANDMASTER,bTPY2ZIwU1on5k2Re3xlNxb6GfhrNxvpzbqSj-wQVAJcWNA,계곡가서라면먹기,321,177,152,False,False,True,True
GRANDMASTER,KHTDyxq_jwiRhuzs54Akm7P0GeMdwVpZmPgdyf3kSeN-q1o,yan cha xp,299,261,234,False,False,False,False
GRANDMASTER,z5j3gde9Uhv17TZ4u_ltoEkRZ7lj1tBTfxE3vempwkP_6Kc,정말요,291,237,207,False,False,True,True
GRANDMASTER,I8y3Z8iwO7VAXtk4FO3ZL3p2KPCE2AvG0t3sMcX22VFtp1o,ELaB 1day5egg,373,211,180,False,False,False,False
GRANDMASTER,LyROxnDb9kvgW8LqLGoXCpoDvhTWzAKp-qI1erbNZOk7c80,하하나야,514,336,300,False,False,False,False
GRANDMASTER,PZ28uKMBxVxIC_XPENdlk80EOeAsNbzRk4F708HzeBH8ZAE,zhengqu,290,760,747,False,False,True,False
GRANDMASTER,j63TSaMfqXnRgGWtOCUgeu4x82Wl-TIoLO7l5nWiicHi2qU,자담치킨 10노맛,297,471,445,False,False,True,True
GRANDMASTER,b8CrRwzmsB3jOTKRmu8Du8x3sma_j50FJnjfoGftujCUw3A,엘리멘트 미스틱,594,228,212,True,False,False,False
GRANDMASTER,LW8En8uo18F83OvjJt4P-HZfHhMtvwa0VE0wUE_F0B_p0Zk,midnightlights,374,195,109,False,False,False,False
GRANDMASTER,UB8wCaf-BYbuH1SmhEBT6ePD4VJW3gMm1ySN_5_5ZYJ4UFQ,kissing me,540,584,555,True,False,False,False
GRANDMASTER,3MPOJMrADYyjIInHmZmS-R-nRtopyUm893lHzpkYkxUh6cs,Arrowlol,639,256,152,False,False,True,False
GRANDMASTER,_LnxA0Ev1T64auMAyFRISHIXBrTk-D9mk8PEP0nzdUuN6CQ,Qyon1,412,386,298,False,False,False,False
GRANDMASTER,TO7TwPyStlY0LID8n59-fMdiMwHw4HZAReWd_v1fcH0UY6A,Lang D,310,212,124,False,False,True,False
GRANDMASTER,zQd3d_x13304dX41UBTBc55J4T2FnC5oB3wj5AqcWoarb4E,xinqinghao,560,517,494,True,False,False,False
GRANDMASTER,ZCdoY1VSjRY6C6xcfge4E0bckWmKvPbz7iCBK27WCtkz-YE,9LL7,475,635,618,False,False,True,True
GRANDMASTER,fQQhV1MG0c3j4GpsCfriysGnEfBdNvDybqsSogAPp88fTgc,Spybreak,303,721,716,False,False,True,False
